AP18601a,Mouse Kcnj11
AP18603a,Mouse Slc10a2
AP18604b,GCNT6
AP18605a,GOLGA8H
AP18608c,ENO4
AP18609b,ESAM
AP18614c,KIT (Center S746)
AP18615c,PTEN (Center T383/T382)
AP18620b,EGLN1
AP18621b,SMN1
AP18622a,CNPY3
AP18623a,ACBD6
AP18624a,GABRR2
AP18625A,PPIL4
AP18626b,SYCP2
AP18628b,GCNT7
AP18630a,RAB19
AP18631a,STARD7
AP18632B,PCDHGB1
AP18634a,AMOT
AP18635a,DLGAP3
AP18636c,EAF1
AP18637a,GALNT14
AP18638c,GDE1
AP18639b,GIPC2
AP18640c,KBTBD7
AP18642a,KRT33B
AP18643b,LAX1
AP18645b,MED19
AP18646b,MRPL40
AP18647c,MRPS10
AP18648c,MYL6B
AP18649c,SAP30L
AP18650b,SEC23B
AP18651a,STOML1
AP18652b,TBC1D20
AP18653a,ZNF212
AP18654b,ACER1
AP18655a,MCTP2
AP18656b,AEBP2
AP18657c,APOB48R
AP18658c,CCNJ
AP18659b,CLUL1
AP18660b,DNAJB5
AP18661A,HMGN2
AP18662b,EMP3
AP18663c,UHRF2
AP18664b,FZD3
AP18665b,UTP11L
AP18666B,ARHGEF4
AP18667c,CTRL
AP18668a,KIRREL2
AP18669B,RPF2
AP18670c,PKD2L2
AP18671c,ZNF256
AP18672c,ZNF559
AP18673a,ALS2CR8
AP18674b,CORO1C
AP18675a,DNAJC10
AP18676b,42253
AP18677c,USP39
AP18678a,SSBP2
AP18679a,TCHHL1
AP18680b,GTF3A
AP18681b,TOM1L2
AP18682a,TRPC4AP
AP18683B,TREML1
AP18684a,VCX3A
AP18685c,Mouse Actl7b
AP18686b,Mouse Dcdc2
AP18687b,Mouse Il17ra
AP18688c,Mouse Il12b
AP18689a,Mouse Parva
AP18690b,Mouse Pnpla3
AP18691C,Mouse Rab17
AP18700c,HAS3
AP18701c,OLIG2
AP18702a,TAPBP
AP18709c,KIT (Center Y730)
AP18710c,KIT (Center T274 )
AP18711c,KIT (Center Y362)
AP18712c,KIT (Center Y578)
AP18716A,ZNF44
AP18717b,PPP1R7
AP18718b,FOXP3 (C-term S418)
AP18719A,PPP1R1C
AP18720a,HECTD2
AP18721b,AKR1E2
AP18722a,IDAS
AP18723b,KIT (C-term S959)
AP18724c,RNF24
AP18725a,TFDP3
AP18726b,GMCL1L
AP18727a,GRAMD3 (N-term )
AP18728a,ARMC10
AP18729b,CLN8
AP18731B,HOXD8
AP18732b,FBXO22
AP18733c,FBXO8
AP18734a,GSC
AP18735a,KLHL4
AP18736A,MRPL48
AP18737c,MRPS31
AP18738B,NDUFA12
AP18739a,NLRP4
AP18740a,SDCCAG1
AP18741a,ASTE1
AP18742b,CLEC6A
AP18743a,HKR1
AP18744b,IFNA6
AP18745c,RNF122
AP18746b,RPA4
AP18747a,SPOP
AP18749b,SUGT1
AP18750b,SURF4
AP18751a,TPD52L1
AP18752a,ZHX2
AP18753c,Mouse Apom
AP18754c,Mouse Cst3
AP18755c,Mouse Avpr1b
AP18756B,Rat Mycb
AP18757b,Rat Stra6
AP18758a,ACSM2A
AP18759a,AGPAT5
AP18760b,ANKDD1B
AP18761b,ANKRD61
AP18762a,ANXA8L1/ANXA8L2
AP18763a,APOBEC3D
AP18764A,ARHGAP40
AP18765C,ARHGEF35
AP18766c,ARMCX4
AP18767A,ATP5L2
AP18768C,ATXN1L
AP18769b,B7H6
AP18770c,BHLHA9
AP18771b,CCDC144C
AP18772c,CEP170L
AP18773c,CLCA3P
AP18774a,CLCF1
AP18775b,CNOT6
AP18776b,CUX1
AP18777b,DCAF12L2
AP18778C,DHX36
AP18779b,DMWD
AP18780c,DNASE1L1
AP18782b,EFCAB10
AP18783b,ELFN1
AP18784c,IRG1
AP18785a,KATNA1
AP18786b,KAZ
AP18787a,KLRF2
AP18788a,KT81L
AP18791a,LRRC14B
AP18792b,LRRTM2
AP18793B,MCF2L
AP18794c,MKLN1
AP18795c,MMS19
AP18800C,ZPLD1
AP18801b,IFI44L
AP18802C,CRADD
AP18803c,SFN
AP18804c,HSF2
AP18805C,NPY1R
AP18806a,STAU1
AP18808c,PPP1R9A
AP18809c,NCAPH
AP18810c,GINS2
AP18811c,FOXQ1
AP18812c,GPRC6A
AP18813c,SNX11
AP18814c,IRX6
AP18816c,CRYGD
AP18817c,STX4
AP18818c,IL15RA
AP18821b,OR10G8
AP18822a,GANC
AP18824b,SKAP1
AP18825b,API5
AP18827c,PCBP1
AP18828c,TAF10
AP18829b,SLC22A2
AP18830a,ALDOB
AP18831C,RALGDS
AP18833c,FRS2
AP18834b,TREM1
AP18835c,ARHGAP1
AP18836c,LCP1
AP18837a,SCRIB
AP18838C,MKL1
AP18839A,ITGA7
AP18840c,RARRES3
AP18841b,OLIG1
AP18842a,KLKP1
AP18844A,KRT31
AP18845b,NRXN3
AP18846b,OSCAR
AP18847b,P2RX3
AP18848c,PCDHGB4
AP18849A,PCDHGC4
AP18850c,PCGF6
AP18851b,PDLIM3
AP18852C,PELI1
AP18853C,PGM3
AP18854c,PGSF1
AP18855a,PHLDA1
AP18856b,PLA2G3
AP18857c,PLIN3
AP18858b,PMS2L5
AP18859a,PNMA6A
AP18860c,PPIAL4A
AP18861B,PRAMEF1
AP18862c,PRAMEF11
AP18863b,PRAMEF16
AP18864B,PRICKLE1
AP18865B,PRR24
AP18866a,PTPLAD1
AP18867b,RAB22A
AP18871B,KIF3A
AP18878c,ART5
AP18879b,GTPBP1
AP18880a,TAS2R41
AP18881a,SMAP1
AP18882b,SYNPR
AP18883B,TARM1
AP18884b,VSIG4
AP18885a,ZNF853
AP18887b,KIT (C-term Y900)
AP18888c,KIT (Center T354)
AP18889b,KIT (C-term Y936)
AP18890c,KIT (Center Y547)
AP18891b,ERBB2 (C-term T1172/S1174)
AP18904b,XRCC4
AP18905a,FLOT1
AP18906b,VAPB
AP18907a,COL19A1
AP18909b,Mouse Sgk1
AP18910a,NPL
AP18911b,S1PR2
AP18912b,FAF2
AP18913B,MBD6
AP18914C,G2E3
AP18916b,GJE1
AP18917b,DYDC2
AP18918A,GAS2
AP18919b,NOP16
AP18920b,OR3A3
AP18921a,KCNJ18
AP18922b,IMA2L
AP18923c,EIF2S3L
AP18924C,JUN (Center T93)
AP18926c,INTS4L1/INTS4L2
AP18927b,PRR25
AP18928b,OR10T2
AP18930b,COPB2
AP18931a,DNAJB2
AP18932b,OR5M8
AP18934A,COBLL1
AP18935c,NUBP1
AP18936A,RRAGB
AP18937c,RUNDC3A
AP18938a,SCN5A
AP18939c,Mouse Rnasen
AP18940c,Mouse Stat2
AP18941b,ANKRD20A3
AP18942c,ANKRD56
AP18943c,ATAD3C
AP18944a,ATPIF1
AP18948a,CDY1
AP18949b,CHST5
AP18950b,CLEC18C
AP18951c,CLEC2D
AP18952a,CLSTN1
AP18953a,ITPK1
AP18954c,KAP
AP18955b,LRRC3C
AP18956b,LRRC70
AP18957C,MIER1
AP18958a,ZBTB17
AP18961b,CXCL2
AP18962b,PABPC1L2B
AP18963b,ITPA
AP18964b,SLCO1B3
AP18965a,DMP1
AP18966b,MLC1
AP18967a,UQCRC1
AP18968B,RHOH
AP18969A,SYTL4
AP18970b,MC5R
AP18971B,RPL36A
AP18972a,THBS3
AP18973b,GCHFR
AP18975c,APBA3
AP18976b,POLR1A
AP18977b,FERMT2
AP18978b,MCCC2
AP18979b,ST6GALNAC4
AP18980B,PTCRA
AP18981a,CRELD2
AP18982c,KCTD17
AP18984c,KCNG2
AP18985b,TRIM35
AP18986b,TRIM58
AP18987a,RAB4B
AP18988a,CALHM3
AP18989a,ZNF229
AP18990a,TRPV4
AP18991b,RXFP2
AP18992C,PREP
AP18993b,ARPC2
AP18994c,TFEB
AP18995b,RALA
AP18996a,ZNF37A
AP18997c,NAT6
AP18998b,CATSPER2
AP18999B,PODXL
AP19000b,KCNJ1
AP19002a,NR1H4
AP19003b,RNASE2
AP19004b,SSTR5
AP19007B,MFI2
AP19008b,PMM2
AP19009a,FZR1
AP1900A,RIG-I
AP1900c,RIG-I
AP19010b,CDC42EP1
AP19011B,Mouse Cdk6
AP19012C,Mouse Wee1
AP19013a,PSG6
AP19014c,ABI3BP
AP19015a,TBX4
AP19016b,TULP3
AP19017c,ZNF286A
AP19018a,ZNF500
AP19019C,GOLGA6B
AP19020b,OOSP1
AP19021a,PAIP1
AP19022a,PAPPAS
AP19023c,PDF
AP19024a,PFDN4
AP19025a,PLGLA
AP19026c,PRAMEL
AP19027a,PRR23A
AP19028a,PSG4
AP19030b,RAB8B
AP19031b,RASA3
AP19032c,RBMXL1
AP19033b,RBMY1D
AP19034c,RNF224
AP19036B,RPP14
AP1903a,EIF2C2
AP19042c,KIT (Center S713)
AP19043c,LBX2
AP19044b,TRAF3IP2
AP19046b,RREB1
AP19047C,RRP1
AP19049B,KIF27
AP19051b,OR5AK2
AP19052b,OR2T35
AP19053a,RPL10
AP19054a,KHDRBS3
AP19055C,SCUBE3
AP19056a,PIWIL2
AP19059b,UBE2D4
AP1905a,RENT1 (N-term E22)
AP1905B,RENT1
AP19060A,ZNF326
AP19061b,UTP3
AP19062c,LYPLA1
AP19063a,ZNF133
AP19064a,TIMM50
AP19065b,GKN1
AP19066a,EXOSC6
AP19067c,HSPB9
AP19068b,AMMECR1
AP19069a,HILS1
AP1906b,MLLT10 (AF10)
AP19071a,SMPD3
AP19072c,SPANXE
AP19073b,SPESP1
AP19074c,SRP14
AP19075a,SSX11
AP19076C,STAG3L1
AP19077c,STAG3L2
AP19078c,SURF6
AP19079B,SYCE1L
AP19080B,TAK1L
AP19081b,TAS2R3
AP19082c,TBC1D10A
AP19083a,TBCB
AP19087C,TMPO
AP19088C,TMPRSS11BNL
AP19089C,TNKS1BP1
AP19091c,TRDC
AP19092a,TRGC2
AP19093a,TRIX3
AP19094C,TRMU
AP19095A,TSEN2
AP19096B,TXNRD3IT1
AP19097c,UBAP2L
AP19098a,WRNIP1
AP19099c,YR011
AP19100b,YV012
AP1910a,GAS41 (YEATS4/NuBI-1) (N-term A31)
AP19110a,RFC1
AP19111a,MT-CO3
AP19112b,GPR39
AP19113a,NCAPG
AP19114b,IL22RA1
AP19115b,SUV39H2
AP19121b,NFKB(p105) (C-term S933)
AP19122b,PES1
AP19123c,GNB4
AP19124a,ACCN3
AP19125a,HIATL2
AP19126b,EGF
AP19129a,GATSL1
AP19130b,KDELR1
AP19132b,RXFP3
AP19133a,ZNF73
AP19135b,SLC25A20
AP19138c,ANKRD63
AP19139a,BCL2L12
AP19140a,BLACE
AP19142c,CTRB1
AP19143b,DMRT1
AP19144c,DRG2
AP19145b,KRBOX1
AP19146C,LILRA6
AP19147c,LRRC69
AP19148a,LRRIQ4
AP19149C,MED30
AP19150a,MOCS1
AP19151a,MRPL11
AP19152a,MRPL28
AP19153B,MRPL46
AP19154A,WDR64
AP19155a,PRKCSH
AP19156b,ATP6V1F
AP19157c,RHCG
AP19158b,TUFT1
AP19159A,XYLT2
AP19160a,CABP2
AP19161A,APH1A
AP19162b,HOXB13
AP19163b,HTR1D
AP19164c,TFG
AP19165b,RNF6
AP19166A,KPNA5
AP19167a,hp16-INK4A (N-term S7)
AP19169c,TIMM10
AP1916b,FUBP3
AP19170a,KAL1
AP19171c,AKAP5
AP19172c,DHH
AP19173A,XK
AP19174a,CD200R1L
AP19175c,UBASH3A
AP19176B,TCN1
AP19178c,RETNLB
AP19179b,RGMA
AP19180c,RHOXF2B
AP19181B,RLN2
AP19182b,RN3L1
AP19184c,CD300E
AP19185a,GRPEL2
AP19186B,Mouse Stk38
AP19187B,FGD3
AP19188b,PANX2
AP19189a,LRRC39
AP1918a,Elongin A
AP19190a,BEST3
AP19191c,JAKMIP2
AP19192b,OR1Q1
AP19193C,SAMM50
AP19194B,SIRPB2
AP19198C,SNAPC3
AP19199a,TAF6L
AP19200b,TEF
AP19201b,TGM5
AP19202a,TIGAR
AP19205a,TP53TG1
AP19206a,USE1
AP19207a,YF005
AP19208c,YQ013
AP1920a,NAP1L1
AP1920b,NAP1L1
AP19210c,ZNF365
AP19211B,ZNF662
AP19212b,ZNF663
AP19213a,ZNF729
AP19215a,ZNF736
AP19216a,ZNF737
AP19217a,ZNF783
AP19218B,Mouse Mcm2
AP19219c,Mouse Nod1
AP19220B,Mouse Cblb
AP19221a,Mouse Sdccag1
AP19222b,Mouse Sash1
AP19223B,Mouse Sin3a
AP19224b,Mouse Rad50
AP19225B,Mouse Dcc
AP19227b,Mouse Casc5
AP19228c,Mouse Cdkn2a
AP19229b,Mouse Cbx5
AP1922a,RUVBL1 (TIP49)
AP1922e,RUVBL1
AP19230c,Mouse Rpl9
AP19231a,Mouse Tmem125
AP19232b,IL5RA
AP19233b,OR52I1
AP19234b,GBL
AP19235c,EPB41L5
AP19238c,ZNF701
AP19239b,KLHDC7B
AP19240c,MFF
AP19241c,BTN2A3
AP19242c,PRAMEF18
AP19243c,TMPPE
AP19244b,Mouse Shb
AP1924b,NUP54
AP19250c,ULK1 (Center S317)
AP19251c,ULK2 (Center S323)
AP19253C,IKK alpha/IKK beta
AP19254b,TMED10
AP19255b,FOXN3
AP19256b,PSMD14
AP19257a,ZNF134
AP19259B,ITGB1
AP19260b,PGR/PR
AP19261C,MSX1
AP19262A,GPR109B
AP19265c,ULK1 (Center S556)
AP19266b,DEFA3
AP19267b,KCNE2
AP19268b,SPINT2
AP19269b,PIG3
AP19270A,WASH2P
AP19271b,ENAH
AP19272B,CACNG1
AP19274c,APC
AP19275a,Mouse Trem2
AP19276B,ARHGEF33
AP19277c,MGT4L
AP19278a,MOCS3
AP1927A,IsocitRe dehydrogenase (IDH3)
AP19280b,KLKBL4
AP19281b,HIGD1C
AP19282a,F12
AP19283c,HOXB7
AP19284c,MIXL1
AP19285b,RNF31
AP19286a,TEKT2
AP19287A,LEMD2
AP19288b,FCGRT
AP19289c,AQP3
AP1928b,MFAP1
AP19290c,PMF1
AP19291C,RHPN2
AP19292C,RNF223
AP19293b,SLC30A10
AP19294b,CHST2
AP19295b,ENTPD5
AP19296a,MRPL19
AP19297b,OR6B2
AP19298c,42259
AP19299C,SIRPB1
AP19300C,VPREB1
AP19301a,ZNF805
AP19302c,ZNF883
AP19303B,ZRSR1
AP19306c,NCAM2
AP19307b,FGF20
AP19308a,Mouse Rcvrn
AP19309a,Mouse Rpl13a
AP1930A,EIF2B3
AP19310c,Mouse Tusc1
AP19311b,Mouse Gsta3
AP19312c,Mouse Nkx3-1
AP19313c,Mouse Il27
AP19314c,Mouse Lgals3
AP19315b,Mouse Derl2
AP19316b,PF4V1
AP19318b,PLAC1
AP19319c,HMGXB3
AP19321a,BNIP1
AP19322a,ZNF251
AP19325c,YY1
AP19326a,BAZ1B
AP19327a,PPP2R5D
AP19328a,HMOX2
AP19329b,PKNOX1
AP19330B,EIF4A3
AP19331b,NR2C2
AP19332c,TRIM29
AP19333c,Mouse Xaf1
AP19334b,Mouse Crkl
AP19335b,Mouse Tacstd2
AP19336B,Mouse Tsta3
AP19337a,Mouse Maf
AP19338B,Mouse Ctsl1
AP19339b,Mouse Ei24
AP19340a,Mouse Inha
AP19341b,Mouse Prr5
AP19342C,Mouse Ccna1
AP19343b,Mouse Khdrbs1
AP19344b,Mouse Selenbp1
AP19346c,TBC1D3F
AP19347c,RNF128
AP19348c,RCC2
AP19349c,APG4B (Center G254)
AP1934e,TNPO1
AP19350b,HEPACAM2
AP19351a,NMI
AP19352a,SYT4
AP19353a,KCNIP2
AP19354c,CAPNS2
AP19355c,KIT (Center Y568/Y570)
AP19356c,PASD1
AP19358B,Rab9p40
AP19359c,PEBP4
AP1935a,Cellular Apoptosis Susceptibility
AP19361B,SMG5
AP19362b,GTF3C3
AP19365b,Mouse Plin3
AP19367a,JMY
AP19368a,XRCC2
AP19369b,AKTIP
AP1936C,ACO2
AP19372a,TMPRSS6
AP19374C,Mouse Hoxa10
AP19376b,RNF135
AP19378c,CDK2AP2
AP19379c,GAR1
AP1937c,SKP1
AP19380C,SH3BP4
AP19381b,ZNF775
AP19382A,Mouse St18
AP19383c,Mouse Tshz1
AP19386c,CCKAR
AP19387a,BRMS1
AP19388c,Mouse Tmem158
AP19390B,RBL1
AP19391c,MBD4
AP19392a,RALBP1
AP19393a,COL10A1
AP19396c,SF3B4
AP19397C,NEIL3
AP19398a,ZNF274
AP19399c,ILKAP
AP1939b,RPL23A
AP1939c,RPL23A
AP19402c,EVX1
AP19403b,SMYD5
AP19409c,EIF3E
AP1940b,MRPL24
AP19410b,CTNS
AP19411c,ING2
AP19412a,SSH1
AP19413a,KCNAB1
AP19414a,NDUFV1
AP19416a,CCNDBP1
AP19417a,CCDC6
AP19418b,PRRX1
AP19419c,DHODH
AP19420a,Mouse Cdk14
AP19421c,Mouse Ephb6
AP19422b,Mouse Lats2
AP19424b,ZHX1
AP19426a,SPOCK1
AP19427a,STX11
AP19429b,Mouse Dyrk1a
AP1942a,Cleavage stimulation factor 2 (CSTF2)
AP19430a,Mouse Pbk
AP19434c,ZNF276
AP19435b,ZNF410
AP19439b,ANKRD37
AP19440b,PLXDC1
AP19441a,GNA11
AP19444c,RECQL5
AP19448b,RFFL
AP19450a,DDX41
AP19451b,TIMD4
AP19453c,RGS13
AP19454c,PDCD2L
AP19456a,GUCA1B
AP19458b,RECQL4
AP19459A,ZNF148
AP1945b,DIMT1
AP19460a,MYL4
AP19461b,VAPA
AP19462b,SPIB
AP19466c,GMFB
AP19467b,DNER
AP19469c,LGI3
AP19472b,ST6GAL2
AP19473b,ST6GALNAC5
AP19474a,TEKT3
AP19475c,TFEC
AP19478c,TOX2
AP19479a,TRMT1
AP19480a,UBR7
AP19481c,VGLL4
AP19482c,ZNF101
AP19483A,FUT10
AP19485a,ZNF205
AP19487C,CNNM3
AP1948b,NMD3
AP19490c,ASNSD1
AP19491b,GPR52
AP19492b,OR52A5
AP19493b,ZNF337
AP19494A,ZNF358
AP19495C,FBXW5
AP19497b,CSF2RA
AP19499b,ESR2
AP1949a,RCL1
AP19500A,CXCR4
AP19503b,CSF3
AP19504a,CDKN2A (N-term S8)
AP19505b,SQSTM1 (C-term S403)
AP19507A,MYBBP1A
AP19508b,FANCL
AP19512C,MFSD4
AP19513c,RNF175
AP19514a,OVCH1
AP19519b,LRRC8A
AP19525A,GABRR1
AP19526a,ANXA13
AP19528c,LHX4
AP19529a,TRIM22
AP19532b,RBM7
AP19535A,ZNF43
AP19537A,EPS8L2
AP19541c,IFITM1
AP19543a,HERC3
AP19544c,WAS
AP19545c,TRAF6
AP19546b,GTF2IRD2B
AP19547c,GTPBP3
AP19549b,PRR14
AP1954a,EIF4E
AP1954B,EIF4E
AP19551c,LONP1
AP19552c,RAET1E
AP19553b,CLIC6
AP19554a,KCNB2
AP19555b,ATP6V1G1
AP19556a,PBX3
AP19557c,VAX2
AP19559b,CTNNB1
AP1955a,EIF4E2
AP1955d,EIF4E2
AP19560c,BCL2
AP19562b,CTNNB1
AP19566a,USH1C
AP19569b,OR2A12
AP19572a,ZNF696
AP19573a,MS4A13
AP19574a,PHOSPHO2
AP19575b,Mouse Hras1
AP19577c,DPCR1
AP19578c,ZSCAN5C
AP19580b,KCNK6
AP19581b,TNNC2
AP19583a,RSPRY
AP19585a,DNAJB12
AP19586b,GLT8D4
AP19587b,Rat Arg1
AP19588b,PFDN2
AP19596a,TIPIN
AP19597a,TROAP
AP19598a,TSGA10
AP19602a,OR8A1
AP19604b,OR13D1
AP19605b,OR52J3
AP19606b,TMX3
AP19607c,FADD
AP19608c,TXNRD3
AP19609a,RNF182
AP1960b,RMP (URI)
AP19610b,HBZ
AP19612c,ESR2
AP19613b,ESR2
AP19615a,SRC
AP19616b,ESR1 isoform1
AP19617C,CCR5
AP1961c,Dcr-1
AP19620c,CB1
AP19621b,MPPED1
AP19622c,OPCML
AP19624a,SCARB1
AP19625b,COLQ
AP19627a,AGAP11
AP19628c,SRRM3
AP19631a,Mouse Fgf8
AP19635c,ZSCAN21
AP19637c,PIH1D1
AP19639c,Mouse Smarcd1
AP19640B,Mouse Gnl3
AP19641a,Rat Ggt1
AP19642c,Mouse Shc1
AP19643b,Mouse Gpi
AP19647b,Mouse Shc4
AP19648c,RNF149
AP19649b,CCL17
AP19650b,PODN
AP19651C,SYT16
AP19652b,MANSC1
AP19653a,ARMCX6
AP19655c,DNAJC25
AP19656C,ESR1 isoform4
AP19657b,ESR1 isoform4
AP19658b,CHUK
AP19659b,HIST2H3A
AP19661b,EBP
AP19662a,DPEP1
AP19664a,BRAP
AP19667a,MYL12B
AP19670A,ZNF185
AP19672c,MEFV
AP19674b,OR11A1
AP19680c,LGALS7
AP19683b,VPS25
AP19684A,PRPS1L1
AP19686b,OR1S2
AP19687a,OR6K3
AP19688b,ZNF654
AP19689c,Mouse Krt6a
AP1968a,Importin alpha-3 (KPNA4)
AP19691b,TSPYL1
AP19692c,STARD13
AP19694c,MBOAT7
AP19695c,Mouse Senp1
AP19696b,Mouse Dab2
AP19699a,ASTN2
AP19700a,IL17RE
AP19702a,TUBG1
AP19703a,EOMES
AP19704b,VIPR1
AP19705B,MTA1
AP19706b,ANXA6
AP19708c,MKRN1
AP19709a,XPC
AP19710a,PTBP1
AP19711b,PSMD5
AP19714c,SETD1A
AP19715b,GATM
AP19716b,PCYT1A
AP19717b,PPP2R1A
AP19720b,OR4S1
AP19721b,OR6S1
AP19723b,THBS4
AP19724A,ESR1 isoform1
AP19727A,CHUK
AP19731a,ASCL1
AP19732a,MAN2C1
AP19733b,ATP1B2
AP19734b,ANKDD1A
AP19735A,OLFML2B
AP19736b,OR5W2
AP19737b,ZC3HAV1L
AP19738b,HDAC1
AP19739B,SETD3
AP19740c,ENDOD1
AP19744A,ENPP1
AP19746c,CLSTN2
AP19747a,UGT2B4
AP19749b,ENPP3
AP19751c,CRYAA
AP19752b,NXT1
AP19753B,NFKB(p100) (C-term S866/870)
AP19754a,Mouse Enpp1
AP19755c,UBE2R2
AP19757b,C8B
AP19760b,BMP8A
AP19763b,PRRX2
AP19765C,BRSK1
AP19769b,LRIG1
AP1976a,AP2 alpha
AP1976b,TFAP2A
AP19772A,ZNF782
AP19776a,UFC1
AP19777a,PDAP1
AP19779c,GRIN2C
AP1977a,RPS6
AP19780c,LGALS3BP
AP19781c,CRYM
AP19782a,LIN7B
AP19783A,ARHGEF16
AP19786a,PLD3
AP19787b,Mouse Lrmp
AP19789c,ATG13 (Center S355.)
AP1978a,LEO1
AP19790b,HIST1H2BJ/HIST1H2BK/HIST3H2BB
AP19791b,Mouse Slc5a8
AP19794a,Mouse Pik3r1
AP19796a,GALNTL5
AP19798c,CBWD6
AP19799c,PDE6H
AP1979c,HDBP2(HDRF-2)
AP19800C,GAPT
AP19802a,UBE2K
AP19803B,PRTN3
AP19805c,SMAD5
AP19807c,SUB1
AP19809a,ZFP36L1
AP19811c,KRT72
AP19812c,PRSS36
AP19816a,GGT1
AP19817a,EIF3L
AP19818c,NDUFS6
AP19819b,STAT3
AP1981c,EIF4EBP1 (T69)
AP19821a,TSC2
AP19821c,BCL2
AP19822c,RELA
AP19824C,MTHFR
AP19827a,RELA
AP1982a,ZNF219
AP1982b,ZNF219
AP19833a,EGFR
AP19834a,PARP1
AP19835b,STAT1
AP19836a,DPP4
AP19838c,PGR
AP19839b,PGR
AP19840B,NR3C1
AP19841C,PARP1
AP19843a,NCOA3
AP19846B,KLHL30
AP19848a,DAPL1
AP1984d,JUN (S63)
AP1984g,JUN (T243)
AP1984i,JUN
AP19850a,SPRYD5
AP19853B,ACSM4
AP19854c,HBE1
AP19855a,TXNIP
AP1985a,MYC (S373)
AP1985B,MYC (S62)
AP1985D,MYC (T58)
AP19861b,KIRREL
AP19862a,RPL30
AP19864B,NFE2L3
AP19866b,OR5AC2
AP19867b,RNASE9
AP19868a,RAP2C
AP19869a,STAC2
AP19870c,LINGO2
AP19871b,ELOVL3
AP19872b,LRRC19
AP19873b,PRSSL1
AP19875a,BCL9L
AP19876a,ZNF773
AP19878B,GRRP1
AP19879A,DPY19L3
AP19881c,UGT2B28
AP19882b,MMP14
AP19883C,MBD2
AP19884c,MMP26
AP19885b,UBE2L3
AP19888b,PSMD4
AP19891c,ST6GAL1
AP19892a,CXCR5
AP19894a,CD5L
AP19895b,MKI67IP
AP19898b,USP14
AP19902B,BLOC1S3
AP19903b,FCER1G
AP19904c,NR2E1
AP19908b,COPG
AP19909c,ACAA1
AP19910a,UNC5C
AP19911c,CHORDC1
AP19912b,FKBP14
AP19914B,CDH26
AP19915b,ZNF367
AP19917a,SSX7
AP19918c,HIST2H2AC
AP19925c,EBAG9
AP19926C,AMPH
AP19927B,RXFP1
AP19928a,PDCD6
AP19929c,CASQ2
AP19930b,ADRA1B
AP19931c,SERPINB9
AP19932c,NLN
AP19933b,RFWD2
AP19934c,ZNF394
AP19935C,HTRA4
AP19936B,RAB7B
AP19937b,C1QTNF2
AP19938c,CPT2
AP19939b,ZMPSTE24
AP19942b,TIAM1
AP19943B,NCBP1
AP19948a,TES
AP19950b,EIF4EBP2
AP19951a,ETV5
AP19952B,ADRM1
AP19953a,LGMN
AP19954b,ERF
AP19956c,ATP6AP2
AP19959a,AVEN
AP19963b,GPR151
AP19964c,YBX1
AP19965a,FXN
AP19967c,DUSP10
AP19968c,PPM1F
AP19969b,DMRTA2
AP19970c,SYNJ2
AP19971A,DCLK2
AP19972b,SH2D1A
AP19973c,PDCD6IP
AP19974b,SDHB
AP19977a,HIST2H2BE
AP19980a,PCSK5
AP19981c,POLK
AP19982b,CIB1
AP19983b,KCNA4
AP19984a,TAF11
AP19988b,FCRL3
AP19990c,HAVCR2
AP19991a,PUS10
AP19996b,PVR
AP19997a,CD3EAP
AP20000b,MRPL45
AP20001b,ADPRH
AP20002a,CLCN5
AP20003c,SCNN1B
AP20006a,ZNF93
AP20009c,TTBK1
AP20014a,p27Kip1 (N-term S12)
AP20024b,CCND1 (C-term T288)
AP20027c,NEU1
AP2002a,Osteocalcin
AP20030c,TTPA
AP20031a,ACP5
AP20032c,ATP1A3
AP20033C,CHSY3
AP20035b,CLDN14
AP20039c,CALML6
AP20040c,SF3A2
AP20041a,CREB3
AP20042b,MBNL1
AP20044c,BLVRB
AP20045c,PDE8B
AP20046b,GPR77
AP20048a,HPS5
AP20049c,PCOLCE2
AP2004a,BMPR1A
AP2004B,BMPR1A
AP2004C,BMPR1A (N-term K36)
AP2004D,BMPR1A (Center C180)
AP2004e,BMPR1A
AP2004F,BMPR1A
AP20050c,RLIM
AP20054b,NHLRC3
AP20055b,LANCL3
AP20056a,SDCBP
AP20057A,CDKN3
AP20058c,UCHL5
AP2005a,BMPR1B (N-term K15)
AP2005B,BMPR1B
AP2005c,BMPR1B (N-term D17)
AP20061a,HNRNPH1
AP20063a,ILF2
AP20066b,SERPINB8
AP20067c,ATOH7
AP20068b,DEPDC7
AP2006a,BMPR2
AP2006b,BMPR2
AP20071b,UBE2S
AP20073a,Mouse Irf3
AP20074a,Mouse Mavs
AP20077c,TSC2 (Center S1418/S1420)
AP20079b,PARP6
AP20081a,RRM1
AP20082b,CHRNB4
AP20083b,GDI1
AP20084c,CHM
AP20087b,MAK
AP20088c,PSMD12
AP20089b,HOXC10
AP20096A,PGBD3
AP20098c,SC11A
AP20099c,SC11A
AP20100c,DIRC2
AP20102c,COL9A3
AP20103c,EFNB1
AP20104a,GLUD2
AP20105a,TFIP11
AP20106c,SGOL2
AP20107b,MMACHC
AP20108c,KRT86
AP20109a,POLDIP3
AP20110b,FCSD2
AP20111b,POPD3
AP20112a,RALYL
AP20114a,DDX19B
AP20115a,WIPI1
AP20118b,KCTD20
AP20120c,ZSCAN23
AP20121b,TBC1D26
AP20124a,WDR21A
AP20128b,EBI3
